Language, Program, PowerLimit, Package, Core(s), GPU, DRAM, Time (ms), Temperature, Memory
C, radixSortFloat, -1, 0.060791015625000000, 0.042663574218750000,  ,  , 18, 40.0, 1628
C, radixSortFloat, -1, 0.063842773437500000, 0.042114257812500000,  ,  , 17, 40.0, 1844
C, radixSortFloat, -1, 0.062072753906250000, 0.042236328125000000,  ,  , 17, 40.0, 1732
C, radixSortFloat, -1, 0.061340332031250000, 0.041381835937500000,  ,  , 17, 40.0, 1832
C, radixSortFloat, -1, 0.051330566406250000, 0.036865234375000000,  ,  , 18, 40.0, 1768
C, radixSortFloat, -1, 0.050170898437500000, 0.039611816406250000,  ,  , 18, 40.0, 1684
C, radixSortFloat, -1, 0.052062988281250000, 0.040710449218750000,  ,  , 17, 40.0, 1708
C, radixSortFloat, -1, 0.096557617187500000, 0.063720703125000000,  ,  , 33, 40.0, 1684
C, radixSortFloat, -1, 0.121093750000000000, 0.130310058593750000,  ,  , 9, 40.0, 1700
C, radixSortFloat, -1, 0.166442871093750000, 0.153808593750000000,  ,  , 8, 40.0, 1840
