Language, Program, PowerLimit, Package, Core(s), GPU, DRAM, Time (ms), Temperature, Memory
C, radixSortInt, -1, 0.181213378906250000, 0.168701171875000000,  ,  , 13, 42.0, 2260
C, radixSortInt, -1, 0.160583496093750000, 0.145629882812500000,  ,  , 13, 42.0, 2216
C, radixSortInt, -1, 0.105651855468750000, 0.070617675781250000,  ,  , 47, 42.0, 2252
C, radixSortInt, -1, 0.131958007812500000, 0.115844726562500000,  ,  , 18, 42.0, 2356
C, radixSortInt, -1, 0.110656738281250000, 0.098022460937500000,  ,  , 18, 42.0, 2252
C, radixSortInt, -1, 0.213745117187500000, 0.190246582031250000,  ,  , 17, 42.0, 2280
C, radixSortInt, -1, 0.266906738281250000, 0.242797851562500000,  ,  , 13, 42.0, 2260
C, radixSortInt, -1, 0.236816406250000000, 0.219421386718750000,  ,  , 12, 42.0, 2256
C, radixSortInt, -1, 0.185424804687500000, 0.171386718750000000,  ,  , 12, 42.0, 2248
C, radixSortInt, -1, 0.165283203125000000, 0.163940429687500000,  ,  , 12, 42.0, 2360
