Language, Program, PowerLimit, Package, Core(s), GPU, DRAM, Time (ms), Temperature, Memory
C, radixSortFloat, -1, 7.853149414062500000, 7.507080078125000000,  ,  , 467, 67.5, 13180
C, radixSortFloat, -1, 7.115417480468750000, 6.832580566406250000,  ,  , 478, 42.5, 13080
C, radixSortFloat, -1, 6.556945800781250000, 6.269592285156250000,  ,  , 476, 42.5, 13072
C, radixSortFloat, -1, 7.202819824218750000, 6.907226562500000000,  ,  , 449, 68.0, 13076
C, radixSortFloat, -1, 7.027893066406250000, 6.757141113281250000,  ,  , 460, 41.5, 13076
C, radixSortFloat, -1, 6.562316894531250000, 6.264831542968750000,  ,  , 477, 41.5, 13036
C, radixSortFloat, -1, 6.357299804687500000, 6.057617187500000000,  ,  , 493, 68.5, 13076
C, radixSortFloat, -1, 6.992065429687500000, 6.707824707031250000,  ,  , 458, 42.2, 13080
C, radixSortFloat, -1, 7.004333496093750000, 6.692199707031250000,  ,  , 461, 42.2, 13076
C, radixSortFloat, -1, 6.840026855468750000, 6.561035156250000000,  ,  , 464, 69.8, 13080
