Language, Program, PowerLimit, Package, Core(s), GPU, DRAM, Time (ms), Temperature, Memory
C, radixSortFloat, -1, 0.644348144531250000, 0.577148437500000000,  ,  , 91, 42.0, 2524
C, radixSortFloat, -1, 0.891845703125000000, 0.841613769531250000,  ,  , 49, 42.0, 2620
C, radixSortFloat, -1, 0.921325683593750000, 0.864379882812500000,  ,  , 50, 42.0, 2504
C, radixSortFloat, -1, 0.928894042968750000, 0.858642578125000000,  ,  , 53, 42.0, 2620
C, radixSortFloat, -1, 0.943542480468750000, 0.873291015625000000,  ,  , 53, 42.0, 2520
C, radixSortFloat, -1, 0.823669433593750000, 0.785278320312500000,  ,  , 48, 42.0, 2480
C, radixSortFloat, -1, 0.889526367187500000, 0.836425781250000000,  ,  , 48, 42.0, 2468
C, radixSortFloat, -1, 0.828491210937500000, 0.777038574218750000,  ,  , 50, 42.0, 2508
C, radixSortFloat, -1, 0.868164062500000000, 0.809509277343750000,  ,  , 49, 42.0, 2500
C, radixSortFloat, -1, 1.110412597656250000, 1.036376953125000000,  ,  , 64, 70.0, 2620
