Language, Program, PowerLimit, Package, Core(s), GPU, DRAM, Time (ms), Temperature, Memory
C, radixSortString, -1, 0.364440917968750000, 0.329833984375000000,  ,  , 31, 41.2, 5944
C, radixSortString, -1, 0.572082519531250000, 0.530639648437500000,  ,  , 34, 41.2, 6216
C, radixSortString, -1, 0.512756347656250000, 0.474975585937500000,  ,  , 27, 65.0, 5908
C, radixSortString, -1, 0.338134765625000000, 0.295776367187500000,  ,  , 41, 41.5, 5912
C, radixSortString, -1, 0.452697753906250000, 0.402954101562500000,  ,  , 34, 41.5, 6216
C, radixSortString, -1, 0.527343750000000000, 0.481628417968750000,  ,  , 29, 41.5, 5896
C, radixSortString, -1, 0.490966796875000000, 0.448425292968750000,  ,  , 30, 41.5, 6216
C, radixSortString, -1, 0.508300781250000000, 0.456481933593750000,  ,  , 28, 41.5, 5936
C, radixSortString, -1, 0.476440429687500000, 0.444641113281250000,  ,  , 29, 41.5, 5912
C, radixSortString, -1, 0.511169433593750000, 0.463317871093750000,  ,  , 31, 41.5, 5936
