Language, Program, PowerLimit, Package, Core(s), GPU, DRAM, Time (ms), Temperature, Memory
C, radixSortFloat, -1, 0.068481445312500000, 0.068359375000000000,  ,  , 8, 39.8, 1844
C, radixSortFloat, -1, 0.052429199218750000, 0.035827636718750000,  ,  , 22, 39.8, 1836
C, radixSortFloat, -1, 0.088500976562500000, 0.076965332031250000,  ,  , 12, 39.8, 1836
C, radixSortFloat, -1, 0.065307617187500000, 0.060180664062500000,  ,  , 10, 39.8, 1768
C, radixSortFloat, -1, 0.069702148437500000, 0.063354492187500000,  ,  , 10, 39.8, 1800
C, radixSortFloat, -1, 0.061706542968750000, 0.062438964843750000,  ,  , 9, 39.8, 1692
C, radixSortFloat, -1, 0.062316894531250000, 0.054809570312500000,  ,  , 9, 39.8, 1812
C, radixSortFloat, -1, 0.077758789062500000, 0.062316894531250000,  ,  , 10, 39.8, 1828
C, radixSortFloat, -1, 0.089477539062500000, 0.073974609375000000,  ,  , 10, 39.8, 1812
C, radixSortFloat, -1, 0.062316894531250000, 0.057006835937500000,  ,  , 9, 39.8, 1800
