Language, Program, PowerLimit, Package, Core(s), GPU, DRAM, Time (ms), Temperature, Memory
C, radixSortString, -1, 0.644653320312500000, 0.614318847656250000,  ,  , 44, 46.2, 5924
C, radixSortString, -1, 0.733642578125000000, 0.688720703125000000,  ,  , 45, 46.2, 6220
C, radixSortString, -1, 0.709472656250000000, 0.663879394531250000,  ,  , 42, 46.2, 5924
C, radixSortString, -1, 0.718750000000000000, 0.681457519531250000,  ,  , 43, 46.2, 5884
C, radixSortString, -1, 0.733032226562500000, 0.679687500000000000,  ,  , 44, 46.2, 5920
C, radixSortString, -1, 0.746765136718750000, 0.701049804687500000,  ,  , 44, 46.2, 6220
C, radixSortString, -1, 0.734558105468750000, 0.694274902343750000,  ,  , 43, 46.2, 5884
C, radixSortString, -1, 0.777221679687500000, 0.729736328125000000,  ,  , 45, 46.2, 5876
C, radixSortString, -1, 0.720520019531250000, 0.679870605468750000,  ,  , 44, 46.2, 5900
C, radixSortString, -1, 0.577331542968750000, 0.533996582031250000,  ,  , 56, 46.2, 6220
