Language, Program, PowerLimit, Package, Core(s), GPU, DRAM, Time (ms), Temperature, Memory
C, radixSortString, -1, 0.044372558593750000, 0.042541503906250000,  ,  , 6, 39.8, 2032
C, radixSortString, -1, 0.055053710937500000, 0.051574707031250000,  ,  , 6, 39.8, 2048
C, radixSortString, -1, 0.061035156250000000, 0.050903320312500000,  ,  , 6, 39.8, 2068
C, radixSortString, -1, 0.050964355468750000, 0.039672851562500000,  ,  , 6, 39.8, 2068
C, radixSortString, -1, 0.052673339843750000, 0.040283203125000000,  ,  , 7, 39.8, 2068
C, radixSortString, -1, 0.036437988281250000, 0.031433105468750000,  ,  , 7, 46.5, 2048
C, radixSortString, -1, 0.034301757812500000, 0.031066894531250000,  ,  , 7, 46.5, 2144
C, radixSortString, -1, 0.052246093750000000, 0.038818359375000000,  ,  , 7, 46.5, 2032
C, radixSortString, -1, 0.035644531250000000, 0.031616210937500000,  ,  , 7, 46.5, 2040
C, radixSortString, -1, 0.036682128906250000, 0.030578613281250000,  ,  , 7, 46.5, 1996
