Language, Program, PowerLimit, Package, Core(s), GPU, DRAM, Time (ms), Temperature, Memory
C, radixSortDouble, -1, 0.920349121093750000, 0.833374023437500000,  ,  , 95, 44.0, 3840
C, radixSortDouble, -1, 1.148925781250000000, 1.059875488281250000,  ,  , 69, 44.0, 3772
C, radixSortDouble, -1, 1.197814941406250000, 1.105407714843750000,  ,  , 69, 44.0, 3748
C, radixSortDouble, -1, 1.184448242187500000, 1.089538574218750000,  ,  , 69, 44.0, 3812
C, radixSortDouble, -1, 1.233215332031250000, 1.123840332031250000,  ,  , 70, 44.0, 3764
C, radixSortDouble, -1, 1.213867187500000000, 1.119201660156250000,  ,  , 70, 44.0, 3740
C, radixSortDouble, -1, 1.252685546875000000, 1.172729492187500000,  ,  , 71, 44.0, 3764
C, radixSortDouble, -1, 1.229125976562500000, 1.142150878906250000,  ,  , 72, 44.0, 3776
C, radixSortDouble, -1, 1.130432128906250000, 1.034179687500000000,  ,  , 72, 44.0, 3772
C, radixSortDouble, -1, 1.210083007812500000, 1.111267089843750000,  ,  , 73, 44.0, 3840
