Language, Program, PowerLimit, Package, Core(s), GPU, DRAM, Time (ms), Temperature, Memory
C, mergeSortInt, -1, 0.036987304687500000, 0.023315429687500000,  ,  , 23, 44.8, 1636
C, mergeSortInt, -1, 0.057434082031250000, 0.031860351562500000,  ,  , 26, 44.8, 1704
C, mergeSortInt, -1, 0.050842285156250000, 0.026550292968750000,  ,  , 24, 44.8, 1668
C, mergeSortInt, -1, 0.043701171875000000, 0.023071289062500000,  ,  , 23, 44.8, 1672
C, mergeSortInt, -1, 0.039489746093750000, 0.025512695312500000,  ,  , 16, 44.8, 1584
C, mergeSortInt, -1, 0.046875000000000000, 0.028503417968750000,  ,  , 16, 44.8, 1592
C, mergeSortInt, -1, 0.049133300781250000, 0.029357910156250000,  ,  , 16, 44.8, 1704
C, mergeSortInt, -1, 0.038879394531250000, 0.023193359375000000,  ,  , 15, 44.8, 1564
C, mergeSortInt, -1, 0.028808593750000000, 0.022705078125000000,  ,  , 13, 44.8, 1668
C, mergeSortInt, -1, 0.046020507812500000, 0.035644531250000000,  ,  , 7, 44.8, 1668
