Language, Program, PowerLimit, Package, Core(s), GPU, DRAM, Time (ms), Temperature, Memory
C, mergeSortFloat, -1, 0.122863769531250000, 0.090332031250000000,  ,  , 34, 44.8, 1668
C, mergeSortFloat, -1, 0.218322753906250000, 0.209045410156250000,  ,  , 15, 44.8, 1800
C, mergeSortFloat, -1, 0.196960449218750000, 0.192749023437500000,  ,  , 14, 44.8, 1588
C, mergeSortFloat, -1, 0.162902832031250000, 0.147888183593750000,  ,  , 14, 44.8, 1688
C, mergeSortFloat, -1, 0.195922851562500000, 0.163208007812500000,  ,  , 14, 44.8, 1804
C, mergeSortFloat, -1, 0.173828125000000000, 0.149047851562500000,  ,  , 14, 44.8, 1664
C, mergeSortFloat, -1, 0.171569824218750000, 0.164489746093750000,  ,  , 14, 44.8, 1740
C, mergeSortFloat, -1, 0.168640136718750000, 0.166625976562500000,  ,  , 13, 44.8, 1704
C, mergeSortFloat, -1, 0.093566894531250000, 0.064575195312500000,  ,  , 39, 44.8, 1800
C, mergeSortFloat, -1, 0.153686523437500000, 0.137512207031250000,  ,  , 13, 44.8, 1700
