Language, Program, PowerLimit, Package, Core(s), GPU, DRAM, Time (ms), Temperature, Memory
C, mergeSortDouble, -1, 0.229370117187500000, 0.214172363281250000,  ,  , 14, 44.5, 1876
C, mergeSortDouble, -1, 0.157775878906250000, 0.146179199218750000,  ,  , 13, 44.5, 1872
C, mergeSortDouble, -1, 0.154968261718750000, 0.145629882812500000,  ,  , 13, 44.5, 1824
C, mergeSortDouble, -1, 0.100952148437500000, 0.067321777343750000,  ,  , 41, 44.5, 1848
C, mergeSortDouble, -1, 0.128479003906250000, 0.124328613281250000,  ,  , 17, 44.5, 1888
C, mergeSortDouble, -1, 0.159240722656250000, 0.156555175781250000,  ,  , 13, 44.5, 1784
C, mergeSortDouble, -1, 0.179016113281250000, 0.163513183593750000,  ,  , 13, 44.5, 1868
C, mergeSortDouble, -1, 0.181213378906250000, 0.162963867187500000,  ,  , 14, 44.5, 1876
C, mergeSortDouble, -1, 0.169982910156250000, 0.160827636718750000,  ,  , 14, 44.5, 1888
C, mergeSortDouble, -1, 0.150756835937500000, 0.139953613281250000,  ,  , 13, 44.5, 1884
