Language, Program, PowerLimit, Package, Core(s), GPU, DRAM, Time (ms), Temperature, Memory
C, mergeSortString, -1, 0.965881347656250000, 0.917053222656250000,  ,  , 57, 47.2, 5396
C, mergeSortString, -1, 1.064147949218750000, 1.004455566406250000,  ,  , 56, 47.2, 5356
C, mergeSortString, -1, 0.953308105468750000, 0.907714843750000000,  ,  , 56, 47.2, 5392
C, mergeSortString, -1, 0.983459472656250000, 0.925170898437500000,  ,  , 56, 47.2, 5384
C, mergeSortString, -1, 0.869323730468750000, 0.818359375000000000,  ,  , 62, 47.2, 5404
C, mergeSortString, -1, 0.971435546875000000, 0.920776367187500000,  ,  , 57, 47.2, 5352
C, mergeSortString, -1, 0.953979492187500000, 0.910949707031250000,  ,  , 57, 47.2, 5420
C, mergeSortString, -1, 1.054382324218750000, 1.005676269531250000,  ,  , 59, 47.2, 5372
C, mergeSortString, -1, 1.109069824218750000, 1.041992187500000000,  ,  , 62, 47.2, 5380
C, mergeSortString, -1, 1.132080078125000000, 1.052734375000000000,  ,  , 68, 47.2, 5352
