Language, Program, PowerLimit, Package, Core(s), GPU, DRAM, Time (ms), Temperature, Memory
C, fibR, -1, 209.248413085937500000, 196.678161621093750000,  ,  , 19173, 76.8, 1616
C, fibR, -1, 201.090026855468750000, 189.651184082031250000,  ,  , 19197, 76.5, 1616
C, fibR, -1, 200.477722167968750000, 189.009094238281250000,  ,  , 19227, 77.0, 1588
C, fibR, -1, 205.286621093750000000, 194.015258789062500000,  ,  , 19023, 77.0, 1728
C, fibR, -1, 205.845153808593750000, 194.584594726562500000,  ,  , 18978, 76.5, 1648
C, fibR, -1, 200.955261230468750000, 189.558227539062500000,  ,  , 19201, 77.0, 1640
C, fibR, -1, 209.733337402343750000, 198.566650390625000000,  ,  , 18820, 77.5, 1568
C, fibR, -1, 186.359924316406250000, 174.290283203125000000,  ,  , 20471, 76.2, 1640
C, fibR, -1, 201.425292968750000000, 189.938232421875000000,  ,  , 19254, 76.5, 1588
C, fibR, -1, 211.956542968750000000, 200.765502929687500000,  ,  , 18742, 78.8, 1652
