Language, Program, PowerLimit, Package, Core(s), GPU, DRAM, Time (ms), Temperature, Memory
C, fibI, -1, 0.025695800781250000, 0.020202636718750000,  ,  , 4, 45.0, 1652
C, fibI, -1, 0.022399902343750000, 0.017211914062500000,  ,  , 4, 45.0, 1592
C, fibI, -1, 0.041320800781250000, 0.026123046875000000,  ,  , 4, 45.0, 1612
C, fibI, -1, 0.025329589843750000, 0.018493652343750000,  ,  , 4, 45.0, 1592
C, fibI, -1, 0.017639160156250000, 0.015747070312500000,  ,  , 4, 45.0, 1500
C, fibI, -1, 0.018371582031250000, 0.016296386718750000,  ,  , 4, 45.0, 1640
C, fibI, -1, 0.017333984375000000, 0.015441894531250000,  ,  , 3, 45.0, 1544
C, fibI, -1, 0.022216796875000000, 0.017456054687500000,  ,  , 4, 45.0, 1648
C, fibI, -1, 0.020263671875000000, 0.015747070312500000,  ,  , 4, 45.0, 1580
C, fibI, -1, 0.026000976562500000, 0.016845703125000000,  ,  , 4, 45.0, 1588
