Language, Program, PowerLimit, Package, Core(s), GPU, DRAM, Time (ms), Temperature, Memory
C, fibI, -1, 0.022033691406250000, 0.013305664062500000,  ,  , 7, 50.5, 1560
C, fibI, -1, 0.028930664062500000, 0.014465332031250000,  ,  , 7, 50.5, 1588
C, fibI, -1, 0.030090332031250000, 0.017517089843750000,  ,  , 8, 50.5, 1652
C, fibI, -1, 0.028747558593750000, 0.016174316406250000,  ,  , 8, 50.5, 1676
C, fibI, -1, 0.022460937500000000, 0.015625000000000000,  ,  , 7, 50.5, 1616
C, fibI, -1, 0.024841308593750000, 0.015563964843750000,  ,  , 7, 50.5, 1648
C, fibI, -1, 0.022094726562500000, 0.016296386718750000,  ,  , 7, 50.5, 1588
C, fibI, -1, 0.025329589843750000, 0.016845703125000000,  ,  , 7, 50.5, 1568
C, fibI, -1, 0.020629882812500000, 0.016601562500000000,  ,  , 7, 50.5, 1616
C, fibI, -1, 0.017761230468750000, 0.014404296875000000,  ,  , 7, 50.5, 1644
